#input=PHENOTYPE
name	dbId	dataset_name	license_name	location_name	treatments_description	year	Ear height [cm]	Ear width [cm]
CACTUAR-1647	1647	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		63.8035	
CACTUAR-1648	1648	Sample Phenotype Data	CC-BY-SA				168.0517	4.5542
CACTUAR-1648	1648	Sample Phenotype Data	CC-BY-SA		Untreated		144.8849	
CACTUAR-1648	1648	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		55.7611	
CACTUAR-1649	1649	Sample Phenotype Data	CC-BY-SA				151.0681	
CACTUAR-1649	1649	Sample Phenotype Data	CC-BY-SA		Untreated		176.8101	4.3029
CACTUAR-1649	1649	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		69.8795	4.5672
CACTUAR-1650	1650	Sample Phenotype Data	CC-BY-SA				178.1618	
CACTUAR-1650	1650	Sample Phenotype Data	CC-BY-SA		Untreated		165.5256	4.4019
CACTUAR-1650	1650	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		62.148	
CACTUAR-1651	1651	Sample Phenotype Data	CC-BY-SA				160.1787	
CACTUAR-1651	1651	Sample Phenotype Data	CC-BY-SA		Untreated		153.1427	
CACTUAR-1651	1651	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		132.4144	4.4077
CACTUAR-1652	1652	Sample Phenotype Data	CC-BY-SA				157.0631	
CACTUAR-1652	1652	Sample Phenotype Data	CC-BY-SA		Untreated		145.7869	4.511
CACTUAR-1652	1652	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		55.4874	
CACTUAR-1653	1653	Sample Phenotype Data	CC-BY-SA				146.075	
CACTUAR-1653	1653	Sample Phenotype Data	CC-BY-SA		Untreated		142.1158	
CACTUAR-1653	1653	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		57.0006	
CACTUAR-1654	1654	Sample Phenotype Data	CC-BY-SA				173.2374	4.5675
CACTUAR-1654	1654	Sample Phenotype Data	CC-BY-SA		Untreated		144.9458	
CACTUAR-1654	1654	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		58.7881	
CACTUAR-1655	1655	Sample Phenotype Data	CC-BY-SA				145.2426	4.4624
CACTUAR-1655	1655	Sample Phenotype Data	CC-BY-SA		Untreated		174.3215	4.7128
CACTUAR-1655	1655	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		54.2355	
CACTUAR-1656	1656	Sample Phenotype Data	CC-BY-SA				164.3096	4.2801
CACTUAR-1656	1656	Sample Phenotype Data	CC-BY-SA		Untreated		152.331	4.4834
CACTUAR-1656	1656	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			4.4876
CACTUAR-1657	1657	Sample Phenotype Data	CC-BY-SA				155.0996	
CACTUAR-1657	1657	Sample Phenotype Data	CC-BY-SA		Untreated		151.0376	
CACTUAR-1657	1657	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		147.0317	
CACTUAR-1658	1658	Sample Phenotype Data	CC-BY-SA				158.5622	
CACTUAR-1658	1658	Sample Phenotype Data	CC-BY-SA		Untreated		163.089	
CACTUAR-1658	1658	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		76.6738	4.9217
CACTUAR-1659	1659	Sample Phenotype Data	CC-BY-SA				169.582	
CACTUAR-1659	1659	Sample Phenotype Data	CC-BY-SA		Untreated		168.358	
CACTUAR-1659	1659	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		160.4324	4.6196
CACTUAR-1660	1660	Sample Phenotype Data	CC-BY-SA				161.1109	4.2916
CACTUAR-1660	1660	Sample Phenotype Data	CC-BY-SA		Untreated		207.2019	
CACTUAR-1660	1660	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		72.1048	4.4874
CACTUAR-1661	1661	Sample Phenotype Data	CC-BY-SA				97.1109	
CACTUAR-1661	1661	Sample Phenotype Data	CC-BY-SA		Untreated			4.734
CACTUAR-1661	1661	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			
CACTUAR-1662	1662	Sample Phenotype Data	CC-BY-SA				154.1942	4.1248
CACTUAR-1662	1662	Sample Phenotype Data	CC-BY-SA		Untreated		170.3121	
CACTUAR-1662	1662	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		147.9408	
CACTUAR-1663	1663	Sample Phenotype Data	CC-BY-SA				144.4144	
CACTUAR-1663	1663	Sample Phenotype Data	CC-BY-SA		Untreated		119.0022	
CACTUAR-1663	1663	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		51.5179	
CACTUAR-1664	1664	Sample Phenotype Data	CC-BY-SA				169.6166	4.8592
CACTUAR-1664	1664	Sample Phenotype Data	CC-BY-SA		Untreated		154.5198	
CACTUAR-1664	1664	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		55.6165	4.5698
CACTUAR-1665	1665	Sample Phenotype Data	CC-BY-SA				135.9015	4.8159
CACTUAR-1665	1665	Sample Phenotype Data	CC-BY-SA		Untreated		172.3369	4.5929
CACTUAR-1665	1665	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		66.0999	
CACTUAR-1666	1666	Sample Phenotype Data	CC-BY-SA				150.7097	4.7682
CACTUAR-1666	1666	Sample Phenotype Data	CC-BY-SA		Untreated		166.5629	4.468
CACTUAR-1666	1666	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		129.6635	
CACTUAR-1667	1667	Sample Phenotype Data	CC-BY-SA				166.7977	4.6412
CACTUAR-1667	1667	Sample Phenotype Data	CC-BY-SA		Untreated		178.8673	4.5238
CACTUAR-1667	1667	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		134.9468	
CACTUAR-1668	1668	Sample Phenotype Data	CC-BY-SA				169.153	
CACTUAR-1668	1668	Sample Phenotype Data	CC-BY-SA		Untreated		183.2764	
CACTUAR-1668	1668	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			
CACTUAR-1669	1669	Sample Phenotype Data	CC-BY-SA				166.5655	
CACTUAR-1669	1669	Sample Phenotype Data	CC-BY-SA		Untreated		129.0367	
CACTUAR-1669	1669	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		63.9827	4.4631
CACTUAR-1670	1670	Sample Phenotype Data	CC-BY-SA				188.6552	
CACTUAR-1670	1670	Sample Phenotype Data	CC-BY-SA		Untreated		164.6761	
CACTUAR-1670	1670	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		64.8308	
CACTUAR-1671	1671	Sample Phenotype Data	CC-BY-SA				166.3358	
CACTUAR-1671	1671	Sample Phenotype Data	CC-BY-SA		Untreated		150.9527	4.4773
CACTUAR-1671	1671	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		49.5202	4.5593
CACTUAR-1672	1672	Sample Phenotype Data	CC-BY-SA				146.5911	4.4175
CACTUAR-1672	1672	Sample Phenotype Data	CC-BY-SA		Untreated		200.2464	5.0168
CACTUAR-1672	1672	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		54.6043	
CACTUAR-1673	1673	Sample Phenotype Data	CC-BY-SA				178.8626	4.8273
CACTUAR-1673	1673	Sample Phenotype Data	CC-BY-SA		Untreated		167.9917	5.202
CACTUAR-1673	1673	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		136.6594	4.5441
CACTUAR-1674	1674	Sample Phenotype Data	CC-BY-SA				142.3081	
CACTUAR-1674	1674	Sample Phenotype Data	CC-BY-SA		Untreated		155.5586	
CACTUAR-1674	1674	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		141.8099	4.4202
CACTUAR-1675	1675	Sample Phenotype Data	CC-BY-SA				146.8772	
CACTUAR-1675	1675	Sample Phenotype Data	CC-BY-SA		Untreated		168.3492	4.6965
CACTUAR-1675	1675	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		59.9692	
CACTUAR-1676	1676	Sample Phenotype Data	CC-BY-SA				152.2992	
CACTUAR-1676	1676	Sample Phenotype Data	CC-BY-SA		Untreated		132.6274	4.9712
CACTUAR-1676	1676	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		117.6625	
CACTUAR-1677	1677	Sample Phenotype Data	CC-BY-SA				149.3674	
CACTUAR-1677	1677	Sample Phenotype Data	CC-BY-SA		Untreated		176.2458	
CACTUAR-1677	1677	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			
CACTUAR-1678	1678	Sample Phenotype Data	CC-BY-SA				152.9223	
CACTUAR-1678	1678	Sample Phenotype Data	CC-BY-SA		Untreated		135.2455	4.8428
CACTUAR-1678	1678	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		125.9942	4.5964
CACTUAR-1679	1679	Sample Phenotype Data	CC-BY-SA				140.8584	
CACTUAR-1679	1679	Sample Phenotype Data	CC-BY-SA		Untreated		124.7105	4.6425
CACTUAR-1679	1679	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		60.1376	
CACTUAR-1680	1680	Sample Phenotype Data	CC-BY-SA				139.0579	
CACTUAR-1680	1680	Sample Phenotype Data	CC-BY-SA		Untreated		230.1106	5.1172
CACTUAR-1680	1680	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		67.5612	
CACTUAR-1681	1681	Sample Phenotype Data	CC-BY-SA				168.2228	4.3013
CACTUAR-1681	1681	Sample Phenotype Data	CC-BY-SA		Untreated		164.1742	
CACTUAR-1681	1681	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		49.6413	4.3537
CACTUAR-1682	1682	Sample Phenotype Data	CC-BY-SA				90.9659	
CACTUAR-1682	1682	Sample Phenotype Data	CC-BY-SA		Untreated		163.713	
CACTUAR-1682	1682	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		73.3882	
CACTUAR-1683	1683	Sample Phenotype Data	CC-BY-SA				145.5574	
CACTUAR-1683	1683	Sample Phenotype Data	CC-BY-SA		Untreated		152.8992	5.2727
CACTUAR-1683	1683	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		51.828	4.3549
CACTUAR-1684	1684	Sample Phenotype Data	CC-BY-SA				156.6184	
CACTUAR-1684	1684	Sample Phenotype Data	CC-BY-SA		Untreated		147.9799	4.5222
CACTUAR-1684	1684	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		119.4779	4.5786
CACTUAR-1685	1685	Sample Phenotype Data	CC-BY-SA				147.8298	
CACTUAR-1685	1685	Sample Phenotype Data	CC-BY-SA		Untreated		145.5081	4.334
CACTUAR-1685	1685	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		59.1491	
CACTUAR-1686	1686	Sample Phenotype Data	CC-BY-SA				168.0393	4.4453
CACTUAR-1686	1686	Sample Phenotype Data	CC-BY-SA		Untreated		137.8557	4.5944
CACTUAR-1686	1686	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		117.6237	
CACTUAR-1687	1687	Sample Phenotype Data	CC-BY-SA				109.6304	
CACTUAR-1687	1687	Sample Phenotype Data	CC-BY-SA		Untreated		199.9427	4.8233
CACTUAR-1687	1687	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		129.4802	
CACTUAR-1688	1688	Sample Phenotype Data	CC-BY-SA				164.1734	
CACTUAR-1688	1688	Sample Phenotype Data	CC-BY-SA		Untreated		183.1622	
CACTUAR-1688	1688	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		124.3607	4.6474
CACTUAR-1689	1689	Sample Phenotype Data	CC-BY-SA				171.871	4.3368
CACTUAR-1689	1689	Sample Phenotype Data	CC-BY-SA		Untreated		177.8413	
CACTUAR-1689	1689	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		133.8577	
CACTUAR-1690	1690	Sample Phenotype Data	CC-BY-SA				163.2258	4.3742
CACTUAR-1690	1690	Sample Phenotype Data	CC-BY-SA		Untreated		126.5865	4.8155
CACTUAR-1690	1690	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		124.1895	
CACTUAR-1691	1691	Sample Phenotype Data	CC-BY-SA				172.3601	
CACTUAR-1691	1691	Sample Phenotype Data	CC-BY-SA		Untreated		152.5875	
CACTUAR-1691	1691	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		45.6421	4.4779
CACTUAR-1692	1692	Sample Phenotype Data	CC-BY-SA				142.848	
CACTUAR-1692	1692	Sample Phenotype Data	CC-BY-SA		Untreated			4.6356
CACTUAR-1692	1692	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		132.1575	
CACTUAR-1693	1693	Sample Phenotype Data	CC-BY-SA				135.0518	4.7284
CACTUAR-1693	1693	Sample Phenotype Data	CC-BY-SA		Untreated		155.3083	4.756
CACTUAR-1693	1693	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		136.0258	4.3416
CACTUAR-1694	1694	Sample Phenotype Data	CC-BY-SA				159.4254	4.8152
CACTUAR-1694	1694	Sample Phenotype Data	CC-BY-SA		Untreated		162.8334	3.995
CACTUAR-1694	1694	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		52.5621	4.6468
CACTUAR-1695	1695	Sample Phenotype Data	CC-BY-SA				155.9766	4.3492
CACTUAR-1695	1695	Sample Phenotype Data	CC-BY-SA		Untreated			4.2661
CACTUAR-1695	1695	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		67.0263	
CACTUAR-1696	1696	Sample Phenotype Data	CC-BY-SA				168.2606	
CACTUAR-1696	1696	Sample Phenotype Data	CC-BY-SA		Untreated		157.0268	4.9522
CACTUAR-1696	1696	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		61.0566	4.74
CACTUAR-1697	1697	Sample Phenotype Data	CC-BY-SA				150.8723	4.6768
CACTUAR-1697	1697	Sample Phenotype Data	CC-BY-SA		Untreated		124.8093	
CACTUAR-1697	1697	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		66.7198	4.4298
CACTUAR-1698	1698	Sample Phenotype Data	CC-BY-SA				123.6403	
CACTUAR-1698	1698	Sample Phenotype Data	CC-BY-SA		Untreated		167.8533	
CACTUAR-1698	1698	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		46.3849	
CACTUAR-1699	1699	Sample Phenotype Data	CC-BY-SA				183.1985	4.4419
CACTUAR-1699	1699	Sample Phenotype Data	CC-BY-SA		Untreated			4.4309
CACTUAR-1699	1699	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		74.1283	
CACTUAR-1700	1700	Sample Phenotype Data	CC-BY-SA				148.4855	
CACTUAR-1700	1700	Sample Phenotype Data	CC-BY-SA		Untreated		163.5902	
CACTUAR-1700	1700	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		93.6659	
CACTUAR-1701	1701	Sample Phenotype Data	CC-BY-SA				153.729	
CACTUAR-1701	1701	Sample Phenotype Data	CC-BY-SA		Untreated			4.7497
CACTUAR-1701	1701	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		111.8658	
CACTUAR-1702	1702	Sample Phenotype Data	CC-BY-SA				96.9285	
CACTUAR-1702	1702	Sample Phenotype Data	CC-BY-SA		Untreated		203.4882	
CACTUAR-1702	1702	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		152.4666	
CACTUAR-1703	1703	Sample Phenotype Data	CC-BY-SA				164.7251	4.7237
CACTUAR-1703	1703	Sample Phenotype Data	CC-BY-SA		Untreated		170.9324	4.6177
CACTUAR-1703	1703	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		60.4128	
CACTUAR-1704	1704	Sample Phenotype Data	CC-BY-SA				167.0743	
CACTUAR-1704	1704	Sample Phenotype Data	CC-BY-SA		Untreated		181.5456	
CACTUAR-1704	1704	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		70.7333	4.5814
CACTUAR-1705	1705	Sample Phenotype Data	CC-BY-SA				173.4749	
CACTUAR-1705	1705	Sample Phenotype Data	CC-BY-SA		Untreated		186.2002	4.7847
CACTUAR-1705	1705	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		153.1588	
CACTUAR-1706	1706	Sample Phenotype Data	CC-BY-SA				177.9323	
CACTUAR-1706	1706	Sample Phenotype Data	CC-BY-SA		Untreated		171.9408	4.6836
CACTUAR-1706	1706	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		59.4224	
CACTUAR-1707	1707	Sample Phenotype Data	CC-BY-SA				139.3135	4.8127
CACTUAR-1707	1707	Sample Phenotype Data	CC-BY-SA		Untreated		171.2166	
CACTUAR-1707	1707	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		65.8105	
CACTUAR-1708	1708	Sample Phenotype Data	CC-BY-SA				178.1819	4.6766
CACTUAR-1708	1708	Sample Phenotype Data	CC-BY-SA		Untreated		137.1359	
CACTUAR-1708	1708	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			
CACTUAR-1709	1709	Sample Phenotype Data	CC-BY-SA				154.3116	
CACTUAR-1709	1709	Sample Phenotype Data	CC-BY-SA		Untreated		193.2287	4.6453
CACTUAR-1709	1709	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		62.4759	
CACTUAR-1710	1710	Sample Phenotype Data	CC-BY-SA				156.9627	
CACTUAR-1710	1710	Sample Phenotype Data	CC-BY-SA		Untreated		129.4605	4.5836
CACTUAR-1710	1710	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		99.1245	
CACTUAR-1711	1711	Sample Phenotype Data	CC-BY-SA				93.053	4.8818
CACTUAR-1711	1711	Sample Phenotype Data	CC-BY-SA		Untreated		150.163	
CACTUAR-1711	1711	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		44.706	4.9493
CACTUAR-1712	1712	Sample Phenotype Data	CC-BY-SA				150.8738	
CACTUAR-1712	1712	Sample Phenotype Data	CC-BY-SA		Untreated			4.6317
CACTUAR-1712	1712	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		160.498	
CACTUAR-1713	1713	Sample Phenotype Data	CC-BY-SA				151.0599	4.9479
CACTUAR-1713	1713	Sample Phenotype Data	CC-BY-SA		Untreated		176.6781	
CACTUAR-1713	1713	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		98.188	
CACTUAR-1714	1714	Sample Phenotype Data	CC-BY-SA				174.0407	4.2886
CACTUAR-1714	1714	Sample Phenotype Data	CC-BY-SA		Untreated		189.6239	
CACTUAR-1714	1714	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		67.2959	
CACTUAR-1715	1715	Sample Phenotype Data	CC-BY-SA				96.6693	4.4919
CACTUAR-1715	1715	Sample Phenotype Data	CC-BY-SA		Untreated		149.9183	4.0055
CACTUAR-1715	1715	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		61.7558	
CACTUAR-1716	1716	Sample Phenotype Data	CC-BY-SA				108.4898	4.2156
CACTUAR-1716	1716	Sample Phenotype Data	CC-BY-SA		Untreated		159.4802	4.1272
CACTUAR-1716	1716	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		65.4062	
CACTUAR-1717	1717	Sample Phenotype Data	CC-BY-SA				162.0968	
CACTUAR-1717	1717	Sample Phenotype Data	CC-BY-SA		Untreated		139.0184	4.7565
CACTUAR-1717	1717	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		154.3587	
CACTUAR-1718	1718	Sample Phenotype Data	CC-BY-SA				144.9677	
CACTUAR-1718	1718	Sample Phenotype Data	CC-BY-SA		Untreated		158.1435	4.4418
CACTUAR-1718	1718	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		69.3543	
CACTUAR-1719	1719	Sample Phenotype Data	CC-BY-SA				159.3299	4.1822
CACTUAR-1719	1719	Sample Phenotype Data	CC-BY-SA		Untreated		144.5063	4.9928
CACTUAR-1719	1719	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		59.6549	4.624
CACTUAR-1720	1720	Sample Phenotype Data	CC-BY-SA				133.1497	
CACTUAR-1720	1720	Sample Phenotype Data	CC-BY-SA		Untreated		176.0159	
CACTUAR-1720	1720	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		72.3533	
CACTUAR-1721	1721	Sample Phenotype Data	CC-BY-SA				146.1509	
CACTUAR-1721	1721	Sample Phenotype Data	CC-BY-SA		Untreated		156.5345	
CACTUAR-1721	1721	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		64.2605	4.3288
CACTUAR-1722	1722	Sample Phenotype Data	CC-BY-SA				155.6305	4.5674
CACTUAR-1722	1722	Sample Phenotype Data	CC-BY-SA		Untreated		146.3972	
CACTUAR-1722	1722	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		119.688	4.4716
CACTUAR-1723	1723	Sample Phenotype Data	CC-BY-SA				165.9659	
CACTUAR-1723	1723	Sample Phenotype Data	CC-BY-SA		Untreated		146.0699	
CACTUAR-1723	1723	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		63.0564	
CACTUAR-1724	1724	Sample Phenotype Data	CC-BY-SA				164.6129	4.7517
CACTUAR-1724	1724	Sample Phenotype Data	CC-BY-SA		Untreated		162.5479	
CACTUAR-1724	1724	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		128.2387	4.434
CACTUAR-1725	1725	Sample Phenotype Data	CC-BY-SA				155.5588	4.5933
CACTUAR-1725	1725	Sample Phenotype Data	CC-BY-SA		Untreated		163.3294	4.7176
CACTUAR-1725	1725	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		125.791	4.5986
CACTUAR-1726	1726	Sample Phenotype Data	CC-BY-SA				181.7062	4.366
CACTUAR-1726	1726	Sample Phenotype Data	CC-BY-SA		Untreated		186.4484	
CACTUAR-1726	1726	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		58.1692	4.494
CACTUAR-1727	1727	Sample Phenotype Data	CC-BY-SA				159.1284	4.2975
CACTUAR-1727	1727	Sample Phenotype Data	CC-BY-SA		Untreated		126.3915	4.7537
CACTUAR-1727	1727	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		137.3205	
CACTUAR-1728	1728	Sample Phenotype Data	CC-BY-SA				165.0342	4.2608
CACTUAR-1728	1728	Sample Phenotype Data	CC-BY-SA		Untreated		169.7428	
CACTUAR-1728	1728	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		63.6477	4.5916
CACTUAR-1729	1729	Sample Phenotype Data	CC-BY-SA				152.4123	4.9187
CACTUAR-1729	1729	Sample Phenotype Data	CC-BY-SA		Untreated		152.7381	4.8649
CACTUAR-1729	1729	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		61.7986	
CACTUAR-1730	1730	Sample Phenotype Data	CC-BY-SA				163.3661	
CACTUAR-1730	1730	Sample Phenotype Data	CC-BY-SA		Untreated		198.6104	4.5871
CACTUAR-1730	1730	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		128.6922	
CACTUAR-1731	1731	Sample Phenotype Data	CC-BY-SA				167.7531	4.225
CACTUAR-1731	1731	Sample Phenotype Data	CC-BY-SA		Untreated		171.2755	4.0581
CACTUAR-1731	1731	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		61.2507	
CACTUAR-1732	1732	Sample Phenotype Data	CC-BY-SA				197.7799	
CACTUAR-1732	1732	Sample Phenotype Data	CC-BY-SA		Untreated			5.1141
CACTUAR-1732	1732	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		79.7658	
CACTUAR-1733	1733	Sample Phenotype Data	CC-BY-SA				167.8808	
CACTUAR-1733	1733	Sample Phenotype Data	CC-BY-SA		Untreated		138.048	4.1841
CACTUAR-1733	1733	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		64.2865	
CACTUAR-1734	1734	Sample Phenotype Data	CC-BY-SA				143.4526	
CACTUAR-1734	1734	Sample Phenotype Data	CC-BY-SA		Untreated		150.5086	4.671
CACTUAR-1734	1734	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		50.3307	
CACTUAR-1735	1735	Sample Phenotype Data	CC-BY-SA				149.8391	4.6825
CACTUAR-1735	1735	Sample Phenotype Data	CC-BY-SA		Untreated		157.1914	4.5446
CACTUAR-1735	1735	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		50.97	
CACTUAR-1736	1736	Sample Phenotype Data	CC-BY-SA				164.8076	
CACTUAR-1736	1736	Sample Phenotype Data	CC-BY-SA		Untreated		156.4798	4.4744
CACTUAR-1736	1736	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		48.9095	
CACTUAR-1737	1737	Sample Phenotype Data	CC-BY-SA				157.3835	
CACTUAR-1737	1737	Sample Phenotype Data	CC-BY-SA		Untreated		138.2681	
CACTUAR-1737	1737	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		55.6529	
CACTUAR-1738	1738	Sample Phenotype Data	CC-BY-SA				177.8458	
CACTUAR-1738	1738	Sample Phenotype Data	CC-BY-SA		Untreated			5.2092
CACTUAR-1738	1738	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		62.9251	4.5369
CACTUAR-1739	1739	Sample Phenotype Data	CC-BY-SA				171.7493	4.8938
CACTUAR-1739	1739	Sample Phenotype Data	CC-BY-SA		Untreated		173.5405	4.6239
CACTUAR-1739	1739	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		127.9245	4.3833
CACTUAR-1740	1740	Sample Phenotype Data	CC-BY-SA				174.6684	
CACTUAR-1740	1740	Sample Phenotype Data	CC-BY-SA		Untreated		174.5754	4.7697
CACTUAR-1740	1740	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		65.9218	
CACTUAR-1741	1741	Sample Phenotype Data	CC-BY-SA				145.9003	
CACTUAR-1741	1741	Sample Phenotype Data	CC-BY-SA		Untreated		132.0285	5.0249
CACTUAR-1741	1741	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		140.4064	
CACTUAR-1742	1742	Sample Phenotype Data	CC-BY-SA				182.5831	
CACTUAR-1742	1742	Sample Phenotype Data	CC-BY-SA		Untreated		179.2111	
CACTUAR-1742	1742	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		68.0528	
CACTUAR-1743	1743	Sample Phenotype Data	CC-BY-SA				165.5882	
CACTUAR-1743	1743	Sample Phenotype Data	CC-BY-SA		Untreated			5.0169
CACTUAR-1743	1743	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		54.4147	
CACTUAR-1744	1744	Sample Phenotype Data	CC-BY-SA				162.3633	
CACTUAR-1744	1744	Sample Phenotype Data	CC-BY-SA		Untreated		147.8293	4.5906
CACTUAR-1744	1744	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		62.1725	4.6277
CACTUAR-1745	1745	Sample Phenotype Data	CC-BY-SA				156.1446	4.5701
CACTUAR-1745	1745	Sample Phenotype Data	CC-BY-SA		Untreated		197.1058	4.9618
CACTUAR-1745	1745	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		59.1338	
CACTUAR-1746	1746	Sample Phenotype Data	CC-BY-SA				143.3385	
CACTUAR-1746	1746	Sample Phenotype Data	CC-BY-SA		Untreated		163.1485	4.1304
CACTUAR-1746	1746	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		134.4831	4.629
CACTUAR-1747	1747	Sample Phenotype Data	CC-BY-SA				143.5843	4.8556
CACTUAR-1747	1747	Sample Phenotype Data	CC-BY-SA		Untreated		158.0863	4.5932
CACTUAR-1747	1747	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		134.1953	4.584
CACTUAR-1748	1748	Sample Phenotype Data	CC-BY-SA				151.3293	
