#input=PHENOTYPE
name	dbId	dataset_name	dataset_version	license_name	location_name	treatments_description	year	1000 Spine Weight [kg]	Diastatic power	Dry mass percent [pct]	Cactuar age [mfn]	Areoles frequency	Boiling water resistance factor	Cactuar size [m]	Crassulacean acid metabolism stem	Crassulacean acid metabolism spike	Cactuar virus x [sg]
CACTUAR-158	158	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993	59.06			211.2		351.01	0	1.738		
CACTUAR-158	158	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994	56.47	93.5	88.643	174.9	99.9	341	0.667	1.947	1.65	
CACTUAR-158	158	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995	55.7711	89	97.0783	161.7	99.92	347.512	1.8337	1.837	1.749	
CACTUAR-158	158	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				201.3			44			
CACTUAR-158	158	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994				189.2			7.37			
CACTUAR-158	158	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995			99.3663	161.7			0			
CACTUAR-160	160	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993										
CACTUAR-160	160	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994	64.9011	92.7		349.8		310.86	0	1.837	1.815	0
CACTUAR-160	160	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				325.6			9			1.1
CACTUAR-160	160	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994				348.7			0			5
CACTUAR-161	161	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994										
CACTUAR-161	161	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995	46.4211	97.9		344.3		277.97	0	2.035	1.8	
CACTUAR-161	161	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994	41.921	110		337.7			0		1.74	4.95
CACTUAR-161	161	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995				323.4			0			0.55
CACTUAR-162	162	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995	46.701	80.1		324.5		310.42	0	2.244	2.134	
CACTUAR-162	162	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	52.0311	77.28		360.8	98.8	328.856	0	2.189	2.1	
CACTUAR-162	162	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	51.531			349.8	97.72	340.021	8.25	2.178	2.255	
CACTUAR-162	162	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	51.3777			349.8			51.3337			
CACTUAR-162	162	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995							0			5.4
CACTUAR-162	162	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996				360.8			5			6.05
CACTUAR-162	162	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997				353.1			9.333			8.0663
CACTUAR-162	162	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998				358.6			9			7.3337
CACTUAR-163	163	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	55.671	96.8		366.3	98.66	334.554	31.1663	2.178	2.233	
CACTUAR-163	163	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	55.968			349.8			76.667			
CACTUAR-163	163	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996							15			9.9
CACTUAR-163	163	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997				349.8			97.5			2.333
CACTUAR-164	164	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	50.6011	95.128	96.5976	179	99.8	353.65	0	2.244	2.145	
CACTUAR-164	164	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	51.2611		97.1256	195.8		344.41	99	2.343		
CACTUAR-164	164	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996							0			
CACTUAR-164	164	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997			91.7807	192.5			77.5			
CACTUAR-165	165	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998				358.6			52.5			
CACTUAR-165	165	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999				316.8			0			
CACTUAR-165	165	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	61.1611	78.936		346.5	98.89	325.655	9	2.101	2.101	
CACTUAR-165	165	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001	63.35	85.5		358.6	97.08		71.5		1.84	
CACTUAR-165	165	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998							97.5			22
CACTUAR-165	165	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999				324.5			9			3
CACTUAR-165	165	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000	37.82			344.3			55			2
CACTUAR-165	165	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001	63.998			342.1			53.333			0
CACTUAR-166	166	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	47.701	96.048	97.3478	192.5	99.46	345.873	2.5	2.189	2.189	
CACTUAR-166	166	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	55.9911	91.08	98.253	166.1	99.78	351.12	0	1.87	1.64	
CACTUAR-166	166	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998							0			
CACTUAR-166	166	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999			95.4679	166.1			0			
CACTUAR-167	167	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	57.651	99.36		331.1	88.29	340.351	0	1.914	1.683	
CACTUAR-167	167	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	55.825			346.5		339.02	18.333	2.013		
CACTUAR-167	167	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999							16.5			0.11
CACTUAR-167	167	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000	43.362			316.8			75			1.5
CACTUAR-168	168	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	60.0611			352			30.667			
CACTUAR-168	168	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001				331.1			0			
CACTUAR-168	168	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000							2.75			3
CACTUAR-168	168	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001				341			0.55			
CACTUAR-169	169	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993	67.727			358.6		337.48	11	1.969		
CACTUAR-169	169	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994	75.2543	83.6		357.5	99.4	343.75	0	1.936	1.93	
CACTUAR-169	169	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995	67.6522	101.7		352	99.46	337.59	33	1.947	1.936	
CACTUAR-169	169	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	64.581			357.5	95.86	334.158	9.1663	2.09	1.936	
CACTUAR-169	169	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	62.3711			349.8	98.186	332.255	60.8663	2.288	2.13	
CACTUAR-169	169	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	73.1192			358.6	95.9	337.711	8.25	1.969	1.892	
CACTUAR-169	169	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	70.5826			321.2			2.75			
CACTUAR-169	169	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	69.322			336.6			9.9			
CACTUAR-169	169	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001	67.914			341			1.8337			
CACTUAR-169	169	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				349.8			5			1.5037
CACTUAR-169	169	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994	64.427			353.1			53.1663			1.667
CACTUAR-169	169	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995				352			88.4997			0.3663
CACTUAR-169	169	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996				357.5			52.5			8.3
CACTUAR-169	169	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997				353.1			82.5			9.9
CACTUAR-169	169	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998				356.4			8.333			5.333
CACTUAR-169	169	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999				341			5.5			8.0663
CACTUAR-169	169	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000	63.558			359.7			93.5			3.6663
CACTUAR-169	169	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001	57.825			342.1			3.6663			0.2997
CACTUAR-170	170	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993	63.2511			358.6		332.2	22	2.123		
CACTUAR-170	170	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994	63.6724	82.8		353.1	99.66	335.83	0	2.112	2.046	
CACTUAR-170	170	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995	55.001	88		344.3	97.32	333.157	1.8337	1.82	1.77	
CACTUAR-170	170	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	56.001	84.7		361.9	96.44	335.5	3.6663	2.255	2.112	
CACTUAR-170	170	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	56.7611			343.2	95.44	310.552	66	2.28	2.585	
CACTUAR-170	170	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	56.7611			347.6	96.38	337.513	16.5	1.68	1.63	
CACTUAR-170	170	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	56.919			341			0			
CACTUAR-170	170	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				358.6			9			1.1
CACTUAR-170	170	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994	51.08			357.5			8.333			0.1837
CACTUAR-170	170	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995				352			61.667			0.0737
CACTUAR-170	170	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996				361.9			6.75			5.99985
CACTUAR-170	170	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997				345.4			73.3337			4.333
CACTUAR-170	170	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998				357.5			7.3337			8.4337
CACTUAR-170	170	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999				325.6			9.9			1.333
CACTUAR-171	171	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993	47.0426			336.6			68.75			
CACTUAR-171	171	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				337.7			9.45			9
CACTUAR-172	172	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993										
CACTUAR-172	172	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994	56.958			349.8			0			0
CACTUAR-172	172	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993	53.548			333.3		342.76	5.5	2.255		2.2
CACTUAR-172	172	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994				337.7			0			6.6
CACTUAR-173	173	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994										
CACTUAR-173	173	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995				344.3			0			
CACTUAR-173	173	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994	44.506	64		337.7			8.25		1.881	9
CACTUAR-173	173	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995				321.2			5.5			2.97
CACTUAR-174	174	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995	48.301	133.1		324.5		295.7	0	2.024	1.87	
CACTUAR-174	174	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	47.9611			356.4			36.6663			
CACTUAR-174	174	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995							25			7.65
CACTUAR-174	174	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996				356.4			40.3337			9.625
CACTUAR-175	175	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	56.7611	91		333.3		327.36	3.333	1.914	1.59	
CACTUAR-175	175	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	65.5611			337.7			65.25			
CACTUAR-175	175	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996							0			0.09
CACTUAR-175	175	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997				337.7			95			0.4037
CACTUAR-176	176	Sample Trials Data	1	CC-BY-SA	Dundee		2002							5.5			
CACTUAR-176	176	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	53.185			350.9		338.69	9	2.552		
CACTUAR-176	176	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	51.535			357.5		345.433	7.667	2.442		
CACTUAR-176	176	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	62.645	92		331.1	99.5	345.95	0	1.98	2.035	
CACTUAR-176	176	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	63.4711	97.52		358.6	98.36	347.633	1.8337	2.211	2.178	
CACTUAR-176	176	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001	68.849	68		358.6	89.748	342.111	5		2.101	
CACTUAR-176	176	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2002				356.4			0.2997			
CACTUAR-176	176	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997							88			5.5
CACTUAR-176	176	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998				328.9			5.8663			21.5
CACTUAR-176	176	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999				331.1			0			7.7
CACTUAR-176	176	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000	52.316			359.7			9			6.0003
CACTUAR-176	176	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001	67.815			342.1			5.5			0.7
CACTUAR-176	176	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2002				328.9			0			8
CACTUAR-177	177	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998				358.6			74.25			
CACTUAR-177	177	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999				331.1			1.8337			
CACTUAR-177	177	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998							90			9.9
CACTUAR-177	177	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999				331.1			72			4.5375
CACTUAR-178	178	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	50.201	97.152	97.8604	202.4	99	351.505	5.5	2.101	2.222	
CACTUAR-178	178	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	56.4311	89	98.198	161	99.34	348.535	3.7037	1.837	1.771	
CACTUAR-178	178	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998							29.3337			
CACTUAR-178	178	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999			99.3124	177.1			0			
CACTUAR-179	179	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	57.882	99.36	97.0024	151	99.78	351.241	0	1.672	2.134	
CACTUAR-179	179	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	56.386	92	95.6538	177.1	99.2	358.116	0	1.76	1.903	
CACTUAR-179	179	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999							0			
CACTUAR-179	179	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000	47.245		98.1057	177.1			0			
CACTUAR-180	180	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	55.9911	97.52	96.8352	188.1	98	352.462	0	1.793	1.672	
CACTUAR-180	180	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001	58.3		94.9641	180.4			0			
CACTUAR-180	180	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000			95.48				0			
CACTUAR-180	180	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001			95.8529	187			0			
CACTUAR-181	181	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993	65.5611			358.6		332.75	2.75	2.211		
CACTUAR-181	181	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994	72.8607			353.1	99.8	340.89	0	2.068		
CACTUAR-181	181	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				349.8			9			0.7
CACTUAR-181	181	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994	55.044			357.5			33			0.9
CACTUAR-182	182	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993	55.6611			349.8		317.9	0.5	1.936		
CACTUAR-182	182	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994	61.5373	90		357.5	99.7	334.4	0	1.914	1.848	
CACTUAR-182	182	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995	50.2777	95		345.4	99.58	334.4	0	2.002	1.749	
CACTUAR-182	182	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	54.2245			356.4	97.98	330.913	1.5003	2.244	2.211	
CACTUAR-182	182	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	54.237			347.6	99.32	332.013	9.6003	1.94	2.09	
CACTUAR-182	182	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	52.943			357.5			1.8337			
CACTUAR-182	182	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				349.8			9			8.4337
CACTUAR-182	182	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994	43.96			357.5			6.667			1.8337
CACTUAR-182	182	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995				344.3			8.25			4.5
CACTUAR-182	182	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996				354.2			2.75			27.5
CACTUAR-182	182	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997				347.6			91.6663			8.8
CACTUAR-182	182	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998				357.5			5.5			7.333
CACTUAR-183	183	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993	53.301			346.5			77			
CACTUAR-183	183	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				322.3			5			0.825
CACTUAR-184	184	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993										
CACTUAR-184	184	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994	53.4611			349.8			0			0.11
CACTUAR-184	184	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				346.5			8.25			3
CACTUAR-184	184	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994				337.7			4.125			4
CACTUAR-185	185	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994										
CACTUAR-185	185	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995	53.02	72.9		323.4	99.74	341.748	0	1.903	1.771	
CACTUAR-185	185	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	49.7079			361.9	99.64	331.1	9.1663	1.692	1.87	
CACTUAR-185	185	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	46.472			349.8	99.56	342.749	9	2.09	2.167	
CACTUAR-185	185	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994	48.158	101.2		337.7		346.39	4.5	1.8	1.804	1.1
CACTUAR-185	185	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995				344.3			22			3.367
CACTUAR-185	185	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996				361.9			76.667			9.25
CACTUAR-185	185	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997				349.8			97.1663			8.25
CACTUAR-186	186	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995	46.001	95.7		328.9		263.34	0	1.773	1.91	
CACTUAR-186	186	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	52.679	92		360.8	99.28	336.82	0	2.497	2.013	
CACTUAR-186	186	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	61.8607			345.4	97.26	341.605	9	2.145	2.123	
CACTUAR-186	186	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	63.1543			358.6			56.667			
CACTUAR-186	186	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995							0			9.35
CACTUAR-186	186	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996				356.4			0			3.3
CACTUAR-186	186	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997				353.1			9.1663			8.25
CACTUAR-186	186	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998				357.5			80.6663			7.5
CACTUAR-187	187	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	52.998	92.4		366.3		330.451	0	2.53	1.727	
CACTUAR-187	187	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	47.971			337.7			9			
CACTUAR-187	187	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996							0			0.05
CACTUAR-187	187	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997				349.8			86.1663			0
CACTUAR-188	188	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	49.533			350.9		339.317	5.5	2.25		
CACTUAR-188	188	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	49.2811			333.3		346.951	9.6003	1.892		
CACTUAR-188	188	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	51.76			331.1			1.65			
CACTUAR-188	188	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997							99			5.5
CACTUAR-188	188	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998				357.5			63			6.6
CACTUAR-188	188	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999				331.1			53.333			3.3
CACTUAR-190	190	Sample Trials Data	1	CC-BY-SA	Dundee		2002							8.25			
CACTUAR-190	190	Sample Trials Data	1	CC-BY-SA	Dundee		2003							0			
CACTUAR-190	190	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	49.863	66		331.1	98.5	349.382	0	1.837	1.551	
CACTUAR-190	190	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	49.2811	89.056		349.8	97.82	343.42	3.6663	1.925	2.013	
CACTUAR-190	190	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001	56.848	81.4		349.8	98	345.642	80	1.75	2.233	
CACTUAR-190	190	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2002				358.6			6.667			
CACTUAR-190	190	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2003				341			25.6663			
CACTUAR-190	190	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999							50			1.5
CACTUAR-190	190	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000	48.037			316.8			8.1			4.5
CACTUAR-190	190	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001	57.255			358.6			88			0.367
CACTUAR-190	190	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2002				350.9			0			9
CACTUAR-190	190	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2003				341			44			5.5
CACTUAR-191	191	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	50.2975	98.1	97.7097	177.1	97	351.428	0	1.771	1.97	
CACTUAR-191	191	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	52.5811		97.4754	188.1		337.711	0	1.991		
CACTUAR-191	191	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999							0.0603			
CACTUAR-191	191	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000	43.56		98.3048	182.6			0			
CACTUAR-192	192	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	54.1211	93.5	95.9981	182.6	99	351.395	0	1.881	1.595	
CACTUAR-192	192	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001	61.38		96.9045	187			0			
CACTUAR-192	192	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000			95.0543				0			
CACTUAR-192	192	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001			96.063	187			0			
CACTUAR-193	193	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993	63.0311			349.8		325.16	20	2.156		
CACTUAR-193	193	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				358.6			9.1663			1.033
CACTUAR-195	195	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2002	49.06	94.5		349.8	96	336.6	1.65	1.892	1.892	
CACTUAR-195	195	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2003	32.725			346.5			1.4663			
CACTUAR-195	195	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2002				297			83.333			17
CACTUAR-195	195	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2003				346.5			43.333			1.189
CACTUAR-196	196	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	51.43	67.5		303		331.21	5.5	2.387	1.584	
CACTUAR-196	196	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	45.14			337.7			8.25			
CACTUAR-196	196	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996							38.5			6.6
CACTUAR-196	196	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997				349.8			93.5			7.65
CACTUAR-197	197	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	41.635	84.7	88.631	202.4	90	343.332	0	2.17	1.74	
CACTUAR-197	197	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	49.3911		93.599	166.1		339.504	0	1.727		
CACTUAR-197	197	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998							0			
CACTUAR-197	197	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999			92.158	161			1.1			
CACTUAR-199	199	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993										
CACTUAR-199	199	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994	53.4479		97.0761	195.8		338.47		2.101		
CACTUAR-199	199	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993	39.644			193.6		343.64	9	2.057		
CACTUAR-199	199	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994			947.7897	195.8						
CACTUAR-200	200	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995	50.38	84.6		344.3		344.828	0	1.892	2.112	
